util_tier,pay_segment,variant,accepted,revenue,monthly_spend,default_flag,fraud_flag,limit_offered,exp_day
Medium (30–70%),2+ mo delay,treatment,0,0.0,164313.77,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,103981.85,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,138034.53,1,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,1,149.56,116900.12,1,0,28862.19,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,103100.87,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,120807.63,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,124952.65,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,176840.99,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,62994.13,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,1,119.57,155381.71,0,0,41754.77,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,59686.74,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,101781.73,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,120955.42,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,30228.94,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,91750.65,1,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,132641.6,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,100497.05,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,67085.01,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,152502.74,1,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,71454.19,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,117774.37,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,100444.22,1,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,101709.46,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,115497.27,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,77879.16,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,166990.35,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,70711.49,1,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,161370.63,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,88156.17,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,39274.32,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,71812.62,1,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,204207.99,1,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,189364.23,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,39949.34,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,73317.9,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,40195.58,1,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,111586.96,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,75637.85,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,126732.57,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,148699.3,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,226085.13,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,251441.29,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,277686.58,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,168940.96,1,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,98616.92,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,42740.61,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,71362.33,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,53845.3,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,133549.69,1,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,300893.95,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,67910.69,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,50560.07,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,63452.08,1,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,256460.92,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,199474.46,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,181181.38,1,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,54157.04,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,168531.87,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,109150.65,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,162914.07,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,62356.49,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,104824.59,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,79088.71,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,149881.31,1,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,319247.11,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,1,46.04,55352.73,1,0,30972.51,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,95532.11,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,178357.8,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,86469.27,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,1,126.21,70332.95,0,0,36819.06,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,111372.37,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,86782.39,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,254789.59,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,124544.5,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,136305.73,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,68867.77,1,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,113673.33,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,102740.86,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,149597.37,1,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,148008.54,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,80121.58,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,113217.69,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,172730.4,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,77856.2,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,275196.63,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,59048.59,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,1,123.98,93332.55,0,0,33084.61,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,67739.12,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,136946.86,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,106760.12,1,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,54179.82,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,300769.49,1,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,79296.45,1,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,39555.08,0,1,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,119495.02,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,1,54.65,113075.3,0,0,42795.24,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,77463.76,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,69775.86,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,104971.76,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,62712.05,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,162735.57,1,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,156167.29,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,110008.44,1,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,59515.11,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,60474.42,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,127024.84,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,131073.65,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,107397.1,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,138327.44,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,138320.42,1,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,107282.71,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,1,94.9,110480.84,0,0,34930.41,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,47060.1,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,107884.6,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,1,49.94,98138.13,0,0,43865.8,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,70782.59,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,142478.19,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,102836.05,1,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,122830.15,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,39428.86,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,97150.82,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,146373.28,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,1,167.06,87755.73,0,0,15561.67,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,97249.45,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,119454.49,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,105705.78,1,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,1,81.05,204709.63,0,0,27273.57,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,138790.58,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,133922.21,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,124772.53,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,198162.43,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,131910.34,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,1,92.73,61610.38,1,0,40320.05,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,178272.37,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,72181.74,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,141365.37,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,59509.24,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,46247.03,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,92585.43,1,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,243989.43,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,64421.19,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,61551.19,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,1,108.03,74366.23,1,0,41039.03,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,40327.0,1,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,205863.88,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,270897.3,1,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,97355.78,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,72549.9,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,83549.23,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,63937.88,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,111536.26,1,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,165310.59,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,249334.37,1,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,71959.76,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,1,120.31,67834.32,0,0,35152.41,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,143244.3,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,92966.27,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,102802.37,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,92063.33,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,121796.2,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,137282.41,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,105707.02,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,74111.44,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,178431.04,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,98203.51,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,216248.24,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,1,33.55,62900.62,0,1,30213.5,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,82896.56,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,52868.66,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,151280.78,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,130678.67,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,140128.12,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,1,50.83,88413.95,0,0,60970.1,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,156306.86,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,140140.46,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,80895.16,1,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,276647.19,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,107881.51,1,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,117151.73,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,165061.56,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,72720.88,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,105468.95,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,75362.69,1,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,57687.44,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,138992.79,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,28755.13,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,49239.6,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,154559.85,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,49687.09,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,78472.77,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,1,69.07,120838.77,0,0,42941.05,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,136622.62,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,137026.17,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,1,116.21,148888.24,0,0,41555.11,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,62382.8,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,136838.1,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,83782.34,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,27827.42,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,241268.4,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,84897.65,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,106185.02,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,70935.43,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,137930.31,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,86134.7,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,72507.13,1,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,374293.82,1,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,25864.98,1,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,81440.01,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,116817.65,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,58263.0,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,72650.01,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,119663.47,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,29717.72,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,221828.8,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,116123.28,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,1,124.51,114025.88,0,0,50604.35,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,104656.72,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,78801.13,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,90850.33,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,111682.11,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,80218.82,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,87477.63,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,130184.48,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,51909.95,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,140387.89,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,344081.56,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,290601.7,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,123001.08,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,56834.27,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,211949.26,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,96504.07,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,216190.03,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,72457.8,1,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,79126.4,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,135027.88,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,75297.66,1,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,271343.92,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,140701.18,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,257609.69,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,60156.3,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,68603.22,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,414405.28,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,1,87.92,47516.51,1,0,56715.59,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,209443.53,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,1,114.87,117319.65,1,0,26260.57,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,85839.79,1,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,174626.9,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,239433.04,1,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,110026.11,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,122328.53,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,115399.67,1,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,102278.99,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,46129.61,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,68696.78,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,197726.45,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,81703.38,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,63377.34,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,88876.56,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,93811.74,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,51899.37,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,97763.66,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,111184.0,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,74107.97,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,124557.33,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,1,74.27,427762.53,0,0,28035.86,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,90862.23,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,57398.61,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,179710.25,1,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,172407.07,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,188790.51,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,126479.39,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,79212.43,1,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,114737.21,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,79780.25,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,207926.62,0,0,0.0,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,175067.03,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,48128.44,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,85035.4,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,161267.13,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,57503.09,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,107573.45,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,44053.0,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,86816.62,1,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,104424.29,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,59021.75,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,113227.02,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,1,57.37,138034.5,0,0,40460.53,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,66819.74,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,152298.68,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,177429.07,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,96124.91,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,43530.39,1,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,77018.57,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,121895.17,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,59583.5,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,0,0.0,97952.16,1,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,69136.99,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,105249.56,1,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,94894.7,1,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,103719.63,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,1,104.19,135241.16,1,0,22358.08,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,92489.7,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,243236.51,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,214664.85,0,0,0.0,11
Medium (30–70%),2+ mo delay,treatment,0,0.0,132545.88,1,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,134976.97,0,0,0.0,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,80495.06,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,127772.14,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,139048.7,0,0,0.0,4
Medium (30–70%),2+ mo delay,treatment,1,65.71,140360.72,0,0,65325.29,3
Medium (30–70%),2+ mo delay,treatment,0,0.0,179180.64,0,0,0.0,7
Medium (30–70%),2+ mo delay,treatment,0,0.0,129890.39,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,124539.83,0,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,200562.53,1,0,0.0,13
Medium (30–70%),2+ mo delay,treatment,0,0.0,111566.26,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,0,0.0,78591.36,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,141199.41,1,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,147656.38,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,88118.08,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,88092.0,0,0,0.0,12
Medium (30–70%),2+ mo delay,treatment,1,58.77,113357.2,0,0,18716.71,8
Medium (30–70%),2+ mo delay,treatment,0,0.0,200928.24,0,0,0.0,9
Medium (30–70%),2+ mo delay,treatment,0,0.0,82846.31,0,0,0.0,5
Medium (30–70%),2+ mo delay,treatment,0,0.0,53031.33,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,50902.51,0,0,0.0,14
Medium (30–70%),2+ mo delay,treatment,0,0.0,55485.56,0,0,0.0,6
Medium (30–70%),2+ mo delay,treatment,0,0.0,58698.84,0,0,0.0,1
Medium (30–70%),2+ mo delay,treatment,0,0.0,81546.68,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,81859.32,0,0,0.0,10
Medium (30–70%),2+ mo delay,treatment,0,0.0,135987.04,0,0,0.0,2
Medium (30–70%),2+ mo delay,treatment,0,0.0,199414.17,0,0,0.0,3
